CASENUM,VEH_NO,PER_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,NMIMPAIR,WEIGHT
201528565425,0,1,3,3,1,64,7,0,9.4404
201528565426,0,1,3,3,1,64,7,0,9.4404
201528565554,0,1,3,3,1,64,7,9,9.4404
201528565685,0,1,3,3,1,64,7,0,9.4404
201528565716,0,1,3,3,1,64,7,0,9.4404
201528565739,0,1,3,3,1,64,7,8,9.4404
201528565884,0,1,3,3,1,64,7,0,9.4404
201528565976,0,1,3,3,1,64,7,0,9.4404
201528565999,0,1,3,3,1,64,7,0,9.4404
201528566720,0,1,3,3,1,64,7,0,9.4404
201528566944,0,1,3,3,1,64,7,99,9.4404
201528567084,0,1,3,3,1,64,7,0,9.4404
201528567318,0,1,3,3,1,64,7,0,9.4404
201528567678,0,1,3,3,1,64,7,9,9.4404
201528567702,0,1,3,3,1,64,7,98,9.4404
201528567787,0,1,3,3,1,64,7,0,9.4404
201528567953,0,1,3,3,1,64,7,9,9.4404
201528568009,0,1,3,3,1,64,7,0,9.4404
201528568012,0,1,3,3,1,64,7,99,9.4404
201528568051,0,1,3,3,1,64,7,0,9.4404
201528568062,0,1,3,3,1,64,7,0,9.4404
201528568115,0,1,3,3,1,64,7,0,9.4404
201528568136,0,1,3,3,1,64,7,99,9.4404
201528568438,0,1,3,3,2,64,7,0,14.1606
201528568438,0,2,3,3,2,64,7,0,14.1606
201528568665,0,1,3,3,1,64,7,98,9.4404
201528568745,0,1,3,3,1,64,7,0,9.4404
201528568850,0,1,3,3,2,64,7,0,14.1606
201528728621,0,1,2,3,3,71,5,0,12.3468
201528729348,0,1,2,3,1,71,5,0,12.3468
201528729484,0,1,2,3,1,71,5,0,12.3468
201528729639,0,1,2,3,2,71,5,0,12.3468
201528729731,0,1,2,3,2,71,5,0,12.3468
201528730164,0,1,2,3,10,71,5,0,81.130823
201528730207,0,1,2,3,4,71,5,0,12.3468
201528730260,0,1,2,3,7,71,5,99,40.211923
201528730260,0,2,2,3,7,71,5,99,40.211923
201528730280,0,1,2,3,7,71,5,0,40.211923
201528730352,0,1,2,3,5,71,5,0,12.3468
201528730445,0,1,2,4,5,71,5,0,222.2424
201528730855,0,1,2,3,2,71,5,0,12.3468
201528730888,0,1,2,3,2,71,5,0,12.3468
201528730942,0,1,2,3,2,71,5,0,12.3468
201528730991,0,1,2,3,1,71,5,0,12.3468
201528731003,0,1,2,3,1,71,5,9,12.3468
201528731105,0,1,2,3,3,71,5,0,12.3468
201528731195,0,1,2,3,3,71,5,0,12.3468
201528731213,0,1,2,3,3,71,5,0,12.3468
201528731302,0,1,2,3,10,71,5,0,81.130823
201528731304,0,1,2,3,10,71,5,0,81.130823
201528731340,0,1,2,3,4,71,5,0,12.3468
201528731381,0,1,2,3,4,71,5,0,12.3468
201528731450,0,1,2,3,1,71,5,99,12.3468
201528731546,0,1,2,3,3,71,5,0,12.3468
201528731546,0,2,2,3,3,71,5,0,12.3468
201528731549,0,1,2,3,3,71,5,0,12.3468
201528731577,0,1,2,3,3,71,5,0,12.3468
201528731760,0,1,2,3,1,71,5,0,12.3468
201528731947,0,1,2,3,2,71,5,0,12.3468
201528731975,0,1,2,4,2,71,5,0,222.2424
201528732078,0,1,2,3,2,71,5,9,12.3468
201528732082,0,1,2,3,4,71,5,0,12.3468
201528732227,0,1,2,3,3,71,5,0,12.3468
201528732292,0,1,2,3,4,71,5,2,12.3468
201528732292,0,1,2,3,4,71,5,9,12.3468
201528732423,0,1,2,3,1,71,5,0,12.3468
201528732623,0,1,2,3,1,71,5,0,12.3468
201528733742,0,1,2,3,3,71,5,99,12.3468
201528835230,0,1,4,3,5,77,11,0,12.552375
201528835311,0,1,4,3,1,77,11,9,16.736498
201528835382,0,1,4,3,2,77,11,0,12.552375
201528835468,0,1,4,3,1,77,11,0,16.736498
201528835487,0,1,4,3,1,77,11,9,16.736498
201528835542,0,1,4,3,1,77,11,0,16.736498
201528835691,0,1,4,3,1,77,11,0,16.736498
201528835802,0,1,4,3,5,77,11,0,12.552375
201528835832,0,1,4,3,1,77,11,0,16.736498
201528835841,0,1,4,4,1,77,11,0,251.04747
201528835969,0,1,4,3,1,77,11,0,16.736498
201528836186,0,1,4,3,1,77,11,99,16.736498
201528836201,0,1,4,3,1,77,11,0,16.736498
201528836249,0,1,4,3,2,77,11,0,12.552375
201528836304,0,1,4,3,1,77,11,99,16.736498
201528836454,0,1,4,3,4,77,11,0,12.552375
201528836627,0,1,4,3,1,77,11,0,16.736498
201528836791,0,1,4,3,1,77,11,0,16.736498
201528836805,0,1,4,3,1,77,11,0,16.736498
201528836993,0,1,4,3,1,77,11,0,16.736498
201528836998,0,1,4,3,1,77,11,0,16.736498
201528836998,0,2,4,3,1,77,11,0,16.736498
201528837023,0,1,4,3,1,77,11,0,16.736498
201528837041,0,1,4,3,1,77,11,0,16.736498
201528837058,0,1,4,3,1,77,11,99,16.736498
201528837172,0,1,4,3,1,77,11,0,16.736498
201528837177,0,1,4,3,1,77,11,0,16.736498
201528837240,0,1,4,3,1,77,11,0,16.736498
201528837335,0,1,4,3,1,77,11,99,16.736498
201528837373,0,1,4,3,2,77,11,0,12.552375
201528837521,0,1,4,3,2,77,11,0,12.552375
201528837690,0,1,4,3,1,77,11,0,16.736498
201528837702,0,1,4,3,1,77,11,0,16.736498
201528837769,0,1,4,3,1,77,11,99,16.736498
201528837804,0,1,4,3,1,77,11,0,16.736498
201528837914,0,1,4,3,2,77,11,0,12.552375
201528838017,0,1,4,3,1,77,11,0,16.736498
201528838247,0,1,4,3,1,77,11,99,16.736498
201528838362,0,1,4,3,5,77,11,99,12.552375
201528838445,0,1,4,3,1,77,11,0,16.736498
201528838530,0,1,4,3,1,77,11,0,16.736498
201528838660,0,1,4,3,1,77,11,0,16.736498
201528838760,0,1,4,3,5,77,11,0,12.552375
201528838853,0,1,4,3,2,77,11,0,12.552375
201528838914,0,1,4,3,1,77,11,0,16.736498
201528839000,0,1,4,3,1,77,11,0,16.736498
201528839024,0,1,4,3,1,77,11,0,16.736498
201528839037,0,1,4,3,2,77,11,0,12.552375
201528839136,0,1,4,3,1,77,11,99,16.736498
201528839152,0,1,4,3,1,77,11,0,16.736498
201528839162,0,1,4,3,1,77,11,0,16.736498
201528839271,0,1,4,3,1,77,11,0,16.736498
201528839277,0,1,4,3,1,77,11,0,16.736498
201528839460,0,1,4,3,1,77,11,0,16.736498
201528839483,0,1,4,3,1,77,11,0,16.736498
201528839691,0,1,4,3,1,77,11,0,16.736498
201528839761,0,1,4,3,5,77,11,0,12.552375
201528839801,0,1,4,3,1,77,11,0,16.736498
201528839976,0,1,4,3,1,77,11,0,16.736498
201528840003,0,1,4,3,2,77,11,0,12.552375
201528840053,0,1,4,3,1,77,11,0,16.736498
201528840106,0,1,4,3,2,77,11,0,12.552375
201528840178,0,1,4,3,1,77,11,99,16.736498
201528840255,0,1,4,3,1,77,11,0,16.736498
201528840389,0,1,4,3,1,77,11,0,16.736498
201528840403,0,1,4,3,1,77,11,0,16.736498
201528840515,0,1,4,3,1,77,11,0,16.736498
201528840532,0,1,4,3,1,77,11,0,16.736498
201528840610,0,1,4,3,1,77,11,0,16.736498
201528840617,0,1,4,3,1,77,11,0,16.736498
201528840701,0,1,4,3,1,77,11,0,16.736498
201528840763,0,1,4,3,5,77,11,0,12.552375
201528840824,0,1,4,3,1,77,11,0,16.736498
201528840928,0,1,4,3,2,77,11,99,12.552375
201528935903,0,1,4,3,3,80,11,0,13.1252
201528935943,0,1,4,3,5,80,11,0,12.530497
201528936167,0,1,4,3,1,80,11,0,13.1252
201528936210,0,1,4,3,3,80,11,99,13.1252
201528936256,0,1,4,3,5,80,11,0,12.530497
201528936258,0,1,4,3,5,80,11,0,12.530497
201528936407,0,1,4,3,2,80,11,0,13.1252
201528936720,0,1,4,3,3,80,11,0,13.1252
201528936953,0,1,4,3,2,80,11,0,13.1252
201528936955,0,1,4,3,2,80,11,99,13.1252
201528936964,0,1,4,3,2,80,11,0,13.1252
201528937169,0,1,4,3,1,80,11,0,13.1252
201528937210,0,1,4,3,3,80,11,99,13.1252
201528937299,0,1,4,3,1,80,11,0,13.1252
201528937364,0,1,4,3,5,80,11,0,12.530497
201528937425,0,1,4,3,1,80,11,0,13.1252
201528937425,0,2,4,3,1,80,11,98,13.1252
201528937515,0,1,4,3,2,80,11,0,13.1252
201528937535,0,1,4,3,2,80,11,99,13.1252
201528937621,0,1,4,3,5,80,11,0,12.530497
201528937626,0,1,4,3,5,80,11,0,12.530497
201528937871,0,1,4,3,2,80,11,0,13.1252
201528937877,0,1,4,3,2,80,11,0,13.1252
201528937913,0,1,4,3,3,80,11,0,13.1252
201528938018,0,1,4,3,5,80,11,0,12.530497
201528938019,0,1,4,3,5,80,11,0,12.530497
201528938324,0,1,4,3,8,80,11,0,13.629995
201528938336,0,1,4,3,8,80,11,0,13.629995
201528938615,0,1,4,3,4,80,11,0,13.1252
201528938621,0,1,4,4,17,80,11,0,246.0975
201528938625,0,1,4,4,17,80,11,0,246.0975
201528938720,0,1,4,3,3,80,11,0,13.1252
201528938772,0,1,4,3,11,80,11,0,27.764851
201528938772,0,2,4,3,11,80,11,0,27.764851
201528938795,0,1,4,3,5,80,11,0,12.530497
201528938801,0,1,4,3,5,80,11,0,12.530497
201528938915,0,1,4,3,1,80,11,0,13.1252
201528939071,0,1,4,3,3,80,11,98,13.1252
201528939120,0,1,4,3,1,80,11,0,13.1252
201528939221,0,1,4,3,3,80,11,0,13.1252
201528939382,0,1,4,3,5,80,11,0,12.530497
201528939382,0,2,4,3,5,80,11,98,12.530497
201528939623,0,1,4,3,2,80,11,99,13.1252
201528939685,0,1,4,3,3,80,11,0,13.1252
201528939698,0,1,4,3,4,80,11,0,13.1252
201528939710,0,1,4,4,11,80,11,0,222.118808
201528939721,0,1,4,3,11,80,11,0,27.764851
201528939842,0,1,4,3,5,80,11,0,12.530497
201528939850,0,1,4,3,5,80,11,0,12.530497
201528939862,0,1,4,4,5,80,11,0,225.548946
201528940042,0,1,4,3,3,80,11,0,13.1252
201528940064,0,1,4,3,3,80,11,0,13.1252
201528940313,0,1,4,3,5,80,11,0,12.530497
201528940316,0,1,4,3,5,80,11,0,12.530497
201528940524,0,1,4,3,3,80,11,0,13.1252
201528940581,0,1,4,3,4,80,11,9,13.1252
201528940612,0,1,4,3,5,80,11,0,12.530497
201528940698,0,1,4,3,1,80,11,0,13.1252
201528940910,0,1,4,4,3,80,11,0,223.1284
201528940918,0,1,4,3,5,80,11,0,12.530497
201528940924,0,1,4,3,5,80,11,9,12.530497
201528940973,0,1,4,3,2,80,11,0,13.1252
201528941085,0,1,4,3,3,80,11,0,13.1252
201528941176,0,1,4,3,17,80,11,0,82.0325
201528941314,0,1,4,3,2,80,11,0,13.1252
201528941347,0,1,4,3,2,80,11,0,13.1252
201528941573,0,1,4,3,1,80,11,0,13.1252
201528941741,0,1,4,3,3,80,11,0,13.1252
201528941801,0,1,4,3,5,80,11,0,12.530497
201528941881,0,1,4,3,5,80,11,0,12.530497
201528941891,0,1,4,3,5,80,11,0,12.530497
201528941959,0,1,4,3,1,80,11,0,13.1252
201528942114,0,1,4,3,2,80,11,99,13.1252
201528942243,0,1,4,3,1,80,11,99,13.1252
201528942312,0,1,4,3,3,80,11,0,13.1252
201528942364,0,1,4,4,5,80,11,98,225.548946
201528942367,0,1,4,3,5,80,11,10,12.530497
201528942405,0,1,4,3,5,80,11,8,12.530497
201528942419,0,1,4,3,2,80,11,0,13.1252
201528942501,0,1,4,3,1,80,11,0,13.1252
201528942626,0,1,4,3,3,80,11,0,13.1252
201528942656,0,1,4,1,4,80,11,0,6.5626
201528942671,0,1,4,3,5,80,11,0,12.530497
201528942854,0,1,4,3,3,80,11,0,13.1252
201528942863,0,1,4,3,3,80,11,0,13.1252
201528942975,0,1,4,3,1,80,11,99,13.1252
201528943386,0,1,4,3,5,80,11,0,12.530497
201528943386,0,2,4,3,5,80,11,0,12.530497
201528943404,0,1,4,3,5,80,11,0,12.530497
201528943522,0,1,4,3,8,80,11,99,13.629995
201528943534,0,1,4,3,17,80,11,0,82.0325
201529073993,0,1,2,6,7,92,5,0,99.009648
201529074282,0,1,2,5,5,92,5,99,57.916395
201529074848,0,1,2,3,1,92,5,8,13.434
201529076096,0,1,2,3,1,92,5,0,13.434
201529076536,0,1,2,3,3,92,5,0,13.434
201529076760,0,1,2,3,16,92,5,0,19.123736
201529077174,0,1,2,3,15,92,5,0,16.057257
201529077664,0,1,2,3,15,92,5,9,16.057257
201529078124,0,1,2,3,16,92,5,0,19.123736
201529078137,0,1,2,3,16,92,5,0,19.123736
201529078319,0,1,2,3,5,92,5,0,12.87031
201529078566,0,1,2,3,1,92,5,0,13.434
201529079059,0,1,2,3,1,92,5,0,13.434
201529079889,0,1,2,3,1,92,5,0,13.434
201529080216,0,1,2,3,3,92,5,0,13.434
201529080400,0,1,2,3,1,92,5,0,13.434
201529080670,0,1,2,3,1,92,5,0,13.434
201529081799,0,1,2,3,11,92,5,0,10.300923
201529081819,0,1,2,3,16,92,5,0,19.123736
201529082156,0,1,2,3,16,92,5,0,19.123736
201529082201,0,1,2,3,3,92,5,0,13.434
201529083143,0,1,2,3,1,92,5,98,13.434
201529084191,0,1,2,3,1,92,5,0,13.434
201529084496,0,1,2,3,1,92,5,0,13.434
201529084657,0,1,2,3,3,92,5,0,13.434
201529085376,0,1,2,3,16,92,5,0,19.123736
201529085609,0,1,2,3,23,92,5,0,18.47175
201529086455,0,1,2,3,16,92,5,99,19.123736
201529086551,0,1,2,3,3,92,5,0,13.434
201529086925,0,1,2,3,1,92,5,99,13.434
201529087303,0,1,2,3,4,92,5,0,13.434
201529087502,0,1,2,3,1,92,5,0,13.434
201529088272,0,1,2,3,16,92,5,0,19.123736
201529088662,0,1,2,3,5,92,5,99,12.87031
201529088990,0,1,2,3,1,92,5,0,13.434
201529089287,0,1,2,3,3,92,5,0,13.434
201529089403,0,1,2,3,15,92,5,0,16.057257
201529107571,0,1,2,3,9,93,6,0,94.5634
201529107803,0,1,2,5,9,93,6,0,94.5634
201529107806,0,1,2,6,4,93,6,0,94.5634
201529108007,0,1,2,4,8,93,6,0,189.1268
201529108107,0,1,2,3,9,93,6,0,94.5634
201529239648,0,1,4,3,1,95,11,0,12.126
201529239749,0,1,4,3,1,95,11,99,12.126
201529239811,0,1,4,3,1,95,11,0,12.126
201529239832,0,1,4,3,1,95,11,0,12.126
201529239916,0,1,4,3,1,95,11,99,12.126
201529239945,0,1,4,3,1,95,11,0,12.126
201529240267,0,1,4,3,7,95,11,99,12.073767
201529240692,0,1,4,3,1,95,11,0,12.126
201529240711,0,1,4,3,1,95,11,0,12.126
201529241053,0,1,4,3,1,95,11,99,12.126
201529241193,0,1,4,3,1,95,11,0,12.126
201529241235,0,1,4,3,1,95,11,9,12.126
201529241398,0,1,4,3,1,95,11,0,12.126
201529241635,0,1,4,3,1,95,11,0,12.126
201529241703,0,1,4,3,1,95,11,0,12.126
201529242290,0,1,4,3,1,95,11,0,12.126
201529242712,0,1,4,3,1,95,11,0,12.126
201529242777,0,1,4,3,1,95,11,0,12.126
201529243127,0,1,4,3,1,95,11,0,12.126
201529243154,0,1,4,3,1,95,11,0,12.126
201529243238,0,1,4,3,4,95,11,0,12.126
201529243419,0,1,4,3,1,95,11,0,12.126
201529244032,0,1,4,3,1,95,11,99,12.126
201529244059,0,1,4,3,1,95,11,99,12.126
201529244095,0,1,4,3,1,95,11,9,12.126
201529244119,0,1,4,3,1,95,11,0,12.126
201529244237,0,1,4,3,1,95,11,99,12.126
201529244514,0,1,4,3,1,95,11,0,12.126
201529244545,0,1,4,3,1,95,11,0,12.126
201529244571,0,1,4,3,1,95,11,0,12.126
201529244579,0,1,4,3,1,95,11,0,12.126
201529246042,0,1,4,3,1,95,11,98,12.126
201529246174,0,1,4,3,1,95,11,0,12.126
201529246218,0,1,4,3,2,95,11,0,12.126
201529246426,0,1,4,3,1,95,11,99,12.126
201529246437,0,1,4,3,1,95,11,99,12.126
201529246454,0,1,4,3,1,95,11,0,12.126
201529246577,0,1,4,3,1,95,11,0,12.126
201529246675,0,1,4,3,1,95,11,99,12.126
201529247171,0,1,4,3,1,95,11,0,12.126
201529247334,0,1,4,3,7,95,11,0,12.073767
201529247528,0,1,4,3,1,95,11,0,12.126
201529247561,0,1,4,3,1,95,11,99,12.126
201529247675,0,1,4,3,1,95,11,0,12.126
201529248005,0,1,4,3,1,95,11,0,12.126
201529451554,0,1,3,3,5,50,8,0,14.710017
201529451625,0,1,3,3,2,50,8,0,14.710017
201529451685,0,1,3,3,2,50,8,4,14.710017
201529451723,0,1,3,3,7,50,8,0,14.572625
201529451762,0,1,3,3,5,50,8,0,14.710017
201529451822,0,1,3,3,3,50,8,0,14.710017
201529453803,0,1,3,3,3,50,8,0,14.710017
201529454069,0,1,3,3,4,50,8,0,14.710017
201529454144,0,1,3,3,2,50,8,0,14.710017
201529454199,0,1,3,3,2,50,8,0,14.710017
201529454288,0,1,3,3,7,50,8,0,14.572625
201529454446,0,1,3,3,2,50,8,0,14.710017
201529454573,0,1,3,3,5,50,8,0,14.710017
201529454691,0,1,3,3,7,50,8,0,14.572625
201529454819,0,1,3,3,5,50,8,0,14.710017
201529454925,0,1,3,3,4,50,8,0,14.710017
201529454955,0,1,3,3,4,50,8,0,14.710017
201529455183,0,1,3,3,5,50,8,0,14.710017
201529455222,0,1,3,3,10,50,8,0,40.697664
201529455278,0,1,3,3,3,50,8,0,14.710017
201529455324,0,1,3,3,3,50,8,0,14.710017
201529455858,0,1,3,2,4,50,8,0,53.936729
201529455965,0,1,3,3,2,50,8,0,14.710017
201529456210,0,1,3,3,2,50,8,0,14.710017
201529456272,0,1,3,3,5,50,8,0,14.710017
201529457981,0,1,3,3,2,50,8,0,14.710017
201529458331,0,1,3,3,7,50,8,0,14.572625
201529458669,0,1,3,3,2,50,8,0,14.710017
201529458687,0,1,3,3,2,50,8,9,14.710017
201529458740,0,1,3,3,7,50,8,0,14.572625
201529458816,0,1,3,3,3,50,8,0,14.710017
201529458968,0,1,3,3,2,50,8,0,14.710017
201529459031,0,1,3,3,10,50,8,0,40.697664
201529459127,0,1,3,3,3,50,8,0,14.710017
201529459202,0,1,3,3,5,50,8,0,14.710017
201529459312,0,1,3,3,4,50,8,0,14.710017
201529459469,0,1,3,3,2,50,8,0,14.710017
201529460565,0,1,3,3,2,50,8,0,14.710017
201529461369,0,1,3,3,2,50,8,0,14.710017
201529461726,0,1,3,3,10,50,8,0,40.697664
201529461925,0,1,3,3,5,50,8,0,14.710017
201529462034,0,1,3,3,2,50,8,0,14.710017
201529462580,0,1,3,3,7,50,8,0,14.572625
201529561599,0,1,2,3,15,91,5,0,10.334436
201529561742,0,1,2,3,32,91,5,0,10.362906
201529562171,0,1,2,3,3,91,5,0,11.278586
201529562619,0,1,2,3,15,91,5,0,10.334436
201529562690,0,1,2,3,7,91,5,0,11.319524
201529562869,0,1,2,3,4,91,5,0,10.992176
201529563014,0,1,2,3,4,91,5,0,10.992176
201529563653,0,1,2,3,46,91,5,0,14.797429
201529563710,0,1,2,3,67,91,5,0,21.532482
201529563754,0,1,2,6,67,91,5,0,107.66241
201529563754,0,2,2,6,67,91,5,0,107.66241
201529563894,0,1,2,3,55,91,5,0,16.072111
201529564607,0,1,2,3,7,91,5,0,11.319524
201529564795,0,1,2,3,4,91,5,0,10.992176
201529565147,0,1,2,3,46,91,5,98,14.797429
201529565250,0,1,2,3,19,91,5,0,13.593734
201529565280,0,1,2,3,3,91,5,0,11.278586
201529565346,0,1,2,3,3,91,5,0,11.278586
201529565568,0,1,2,3,15,91,5,0,10.334436
201529565741,0,1,2,3,46,91,5,0,14.797429
201529565924,0,1,2,3,4,91,5,0,10.992176
201529566544,0,1,2,3,3,91,5,0,11.278586
201529566612,0,1,2,3,3,91,5,0,11.278586
201529566652,0,1,2,3,4,91,5,0,10.992176
201529566825,0,1,2,3,9,91,5,0,11.927349
201529566847,0,1,2,3,1,91,5,0,11.1704
201529566973,0,1,2,3,1,91,5,0,11.1704
201529567357,0,1,2,3,46,91,5,9,14.797429
201529567391,0,1,2,3,46,91,5,0,14.797429
201529567520,0,1,2,3,7,91,5,0,11.319524
201529567893,0,1,2,3,3,91,5,0,11.278586
201529567910,0,1,2,3,4,91,5,0,10.992176
201529568129,0,1,2,3,46,91,5,0,14.797429
201529568156,0,1,2,3,46,91,5,0,14.797429
201529568220,0,1,2,3,15,91,5,0,10.334436
201529568230,0,1,2,3,15,91,5,0,10.334436
201529568311,0,1,2,3,32,91,5,0,10.362906
201529568373,0,1,2,3,32,91,5,0,10.362906
201529568429,0,1,2,3,32,91,5,0,10.362906
201529568564,0,1,2,3,4,91,5,0,10.992176
201529568612,0,1,2,3,4,91,5,0,10.992176
201529568622,0,1,2,3,4,91,5,0,10.992176
201529568677,0,1,2,3,1,91,5,0,11.1704
201529569110,0,1,2,3,19,91,5,0,13.593734
201529570053,0,1,2,3,7,91,5,0,11.319524
201529570139,0,1,2,3,7,91,5,0,11.319524
201529570195,0,1,2,3,4,91,5,0,10.992176
201529570219,0,1,2,2,4,91,5,0,49.464792
201529570320,0,1,2,3,4,91,5,0,10.992176
201529570379,0,1,2,3,4,91,5,0,10.992176
201529571099,0,1,2,6,113,91,5,0,91.236336
201529571295,0,1,2,3,19,91,5,0,13.593734
201529571432,0,1,2,3,3,91,5,0,11.278586
201529571493,0,1,2,3,3,91,5,0,11.278586
201529571541,0,1,2,3,3,91,5,0,11.278586
201529571678,0,1,2,3,7,91,5,0,11.319524
201529571796,0,1,2,3,55,91,5,0,16.072111
201529571840,0,1,2,3,55,91,5,0,16.072111
201529571848,0,1,2,3,55,91,5,0,16.072111
201529571957,0,1,2,3,67,91,5,0,21.532482
201529572316,0,1,2,3,24,91,5,0,15.039576
201529572399,0,1,2,3,32,91,5,0,10.362906
201529572400,0,1,2,3,32,91,5,9,10.362906
201529572453,0,1,2,3,32,91,5,0,10.362906
201529572464,0,1,2,3,32,91,5,0,10.362906
201529572549,0,1,2,3,9,91,5,0,11.927349
201529572669,0,1,2,3,4,91,5,98,10.992176
201529572836,0,1,2,3,112,91,5,0,30.412112
201529574168,0,1,2,3,4,91,5,9,10.992176
201529574213,0,1,2,3,3,91,5,0,11.278586
201529574372,0,1,2,3,46,91,5,0,14.797429
201529574467,0,1,2,3,46,91,5,98,14.797429
201529575079,0,1,2,3,67,91,5,0,21.532482
201529575193,0,1,2,3,32,91,5,98,10.362906
201529575284,0,1,2,3,19,91,5,0,13.593734
201529575613,0,1,2,3,24,91,5,0,15.039576
201529639784,0,1,4,3,4,94,11,0,15.7591
201529639919,0,1,4,3,1,94,11,0,15.7591
201529640045,0,1,4,3,3,94,11,0,15.7591
201529640133,0,1,4,3,1,94,11,0,15.7591
201529640136,0,1,4,3,1,94,11,0,15.7591
201529640149,0,1,4,3,1,94,11,0,15.7591
201529640168,0,1,4,3,1,94,11,0,15.7591
201529640206,0,1,4,3,1,94,11,0,15.7591
201529640322,0,1,4,3,4,94,11,0,15.7591
201529640394,0,1,4,3,2,94,11,0,15.7591
201529640418,0,1,4,3,2,94,11,0,15.7591
201529640461,0,1,4,3,2,94,11,0,15.7591
201529640500,0,1,4,3,1,94,11,0,15.7591
201529640510,0,1,4,3,1,94,11,0,15.7591
201529640515,0,1,4,4,1,94,11,0,220.6274
201529640540,0,1,4,3,1,94,11,0,15.7591
201529641035,0,1,4,3,2,94,11,9,15.7591
201529641289,0,1,4,3,1,94,11,0,15.7591
201529641319,0,1,4,3,1,94,11,0,15.7591
201529641374,0,1,4,3,3,94,11,0,15.7591
201529641455,0,1,4,3,3,94,11,9,15.7591
201529641461,0,1,4,3,3,94,11,0,15.7591
201529641493,0,1,4,3,1,94,11,0,15.7591
201529641569,0,1,4,3,2,94,11,0,15.7591
201529641570,0,1,4,3,2,94,11,0,15.7591
201529641592,0,1,4,3,2,94,11,0,15.7591
201529641705,0,1,4,3,4,94,11,0,15.7591
201529641754,0,1,4,3,1,94,11,0,15.7591
201529641769,0,1,4,3,1,94,11,0,15.7591
201529641773,0,1,4,3,1,94,11,0,15.7591
201529641790,0,1,4,3,1,94,11,0,15.7591
201529641795,0,1,4,3,1,94,11,0,15.7591
201529641925,0,1,4,4,3,94,11,0,220.6274
201529642034,0,1,4,3,1,94,11,9,15.7591
201529642224,0,1,4,3,1,94,11,0,15.7591
201529642237,0,1,4,3,1,94,11,98,15.7591
201529642281,0,1,4,3,1,94,11,98,15.7591
201529642352,0,1,4,3,3,94,11,0,15.7591
201529642468,0,1,4,3,3,94,11,0,15.7591
201529642485,0,1,4,3,1,94,11,0,15.7591
201529642503,0,1,4,3,1,94,11,0,15.7591
201529642546,0,1,4,3,1,94,11,0,15.7591
201529642676,0,1,4,3,2,94,11,0,15.7591
201529642676,0,2,4,3,2,94,11,0,15.7591
201529642727,0,1,4,3,4,94,11,0,15.7591
201529642730,0,1,4,3,4,94,11,0,15.7591
201529642896,0,1,4,3,1,94,11,0,15.7591
201529642898,0,1,4,3,1,94,11,0,15.7591
201529642918,0,1,4,3,1,94,11,0,15.7591
201529642975,0,1,4,3,3,94,11,0,15.7591
201529643025,0,1,4,3,3,94,11,9,15.7591
201529643026,0,1,4,4,3,94,11,99,220.6274
201529643031,0,1,4,3,3,94,11,0,15.7591
201529643055,0,1,4,3,3,94,11,0,15.7591
201529643067,0,1,4,3,3,94,11,0,15.7591
201529643094,0,1,4,3,3,94,11,0,15.7591
201529643148,0,1,4,3,1,94,11,0,15.7591
201529643159,0,1,4,3,1,94,11,0,15.7591
201529643180,0,1,4,3,1,94,11,0,15.7591
201529643327,0,1,4,3,2,94,11,98,15.7591
201529643377,0,1,4,3,4,94,11,0,15.7591
201529643392,0,1,4,3,4,94,11,0,15.7591
201529643490,0,1,4,3,4,94,11,0,15.7591
201529643497,0,1,4,4,4,94,11,0,220.6274
201529643587,0,1,4,3,1,94,11,0,15.7591
201529643593,0,1,4,3,1,94,11,0,15.7591
201529643620,0,1,4,3,3,94,11,0,15.7591
201529643629,0,1,4,3,3,94,11,0,15.7591
201529643675,0,1,4,3,3,94,11,0,15.7591
201529643812,0,1,4,3,1,94,11,0,15.7591
201529643854,0,1,4,3,1,94,11,0,15.7591
201529643858,0,1,4,3,1,94,11,98,15.7591
201529644202,0,1,4,3,3,94,11,0,15.7591
201529644235,0,1,4,3,3,94,11,0,15.7591
201529644244,0,1,4,3,3,94,11,0,15.7591
201529644264,0,1,4,3,1,94,11,0,15.7591
201529644287,0,1,4,3,1,94,11,0,15.7591
201529644303,0,1,4,3,1,94,11,0,15.7591
201529644331,0,1,4,3,1,94,11,0,15.7591
201529644350,0,1,4,3,1,94,11,0,15.7591
201529644368,0,1,4,3,1,94,11,0,15.7591
201529644406,0,1,4,3,2,94,11,0,15.7591
201529644419,0,1,4,3,2,94,11,0,15.7591
201529644534,0,1,4,3,4,94,11,0,15.7591
201529644611,0,1,4,3,1,94,11,0,15.7591
201529644629,0,1,4,3,1,94,11,0,15.7591
201529644643,0,1,4,3,1,94,11,9,15.7591
201529644664,0,1,4,3,1,94,11,0,15.7591
201529644668,0,1,4,3,1,94,11,0,15.7591
201529644674,0,1,4,3,1,94,11,0,15.7591
201529644796,0,1,4,3,3,94,11,9,15.7591
201529644902,0,1,4,3,3,94,11,0,15.7591
201529644946,0,1,4,3,1,94,11,0,15.7591
201529644953,0,1,4,3,1,94,11,0,15.7591
201529644972,0,1,4,3,1,94,11,0,15.7591
201529644998,0,1,4,3,1,94,11,0,15.7591
201529645009,0,1,4,3,1,94,11,0,15.7591
201529645109,0,1,4,3,4,94,11,0,15.7591
201529645188,0,1,4,4,2,94,11,0,220.6274
