CASENUM,VEH_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,MVIOLATN,WEIGHT
201528322890,1,3,4,1,51,9,0,358.44795
201528322890,2,3,4,1,51,9,0,358.44795
201528322892,1,3,5,1,51,9,0,119.48265
201528322892,2,3,5,1,51,9,0,119.48265
201528322894,1,3,4,1,51,9,0,358.44795
201528322894,2,3,4,1,51,9,0,358.44795
201528322898,1,3,4,1,51,9,23,358.44795
201528322898,2,3,4,1,51,9,0,358.44795
201528322901,1,3,4,1,51,9,0,358.44795
201528322901,2,3,4,1,51,9,0,358.44795
201528322902,1,3,5,1,51,9,0,119.48265
201528322902,2,3,5,1,51,9,0,119.48265
201528322905,1,3,6,1,51,9,0,119.48265
201528322905,2,3,6,1,51,9,37,119.48265
201528322909,1,3,4,1,51,9,0,358.44795
201528322909,2,3,4,1,51,9,37,358.44795
201528322912,1,3,6,1,51,9,11,119.48265
201528322912,1,3,6,1,51,9,69,119.48265
201528322914,1,3,4,1,51,9,0,358.44795
201528322914,2,3,4,1,51,9,0,358.44795
201528322917,1,3,4,1,51,9,23,358.44795
201528322917,1,3,4,1,51,9,72,358.44795
201528322917,2,3,4,1,51,9,0,358.44795
201528322918,1,3,6,1,51,9,0,119.48265
201528322918,2,3,6,1,51,9,0,119.48265
201528322921,1,3,5,1,51,9,0,119.48265
201528322921,2,3,5,1,51,9,0,119.48265
201528322922,1,3,3,1,51,9,0,119.48265
201528322922,2,3,3,1,51,9,0,119.48265
201528322923,1,3,4,1,51,9,0,358.44795
201528322923,2,3,4,1,51,9,0,358.44795
201528322925,1,3,6,1,51,9,0,119.48265
201528322925,2,3,6,1,51,9,46,119.48265
201528322927,1,3,4,1,51,9,0,358.44795
201528322927,2,3,4,1,51,9,0,358.44795
201528322928,1,3,5,1,51,9,0,119.48265
201528322931,1,3,4,1,51,9,31,358.44795
201528322931,2,3,4,1,51,9,0,358.44795
201528322932,1,3,6,1,51,9,0,119.48265
201528322932,2,3,6,1,51,9,0,119.48265
201528322935,1,3,4,1,51,9,0,358.44795
201528322935,2,3,4,1,51,9,0,358.44795
201528322936,1,3,6,1,51,9,0,119.48265
201528322936,2,3,6,1,51,9,0,119.48265
201528322937,1,3,3,1,51,9,0,119.48265
201528322938,1,3,6,1,51,9,0,119.48265
201528322938,2,3,6,1,51,9,0,119.48265
201528322941,1,3,3,1,51,9,0,119.48265
201528322941,2,3,3,1,51,9,0,119.48265
201528322942,1,3,4,1,51,9,0,358.44795
201528322942,2,3,4,1,51,9,0,358.44795
201528322945,1,3,4,1,51,9,0,358.44795
201528322945,2,3,4,1,51,9,61,358.44795
201528322945,2,3,4,1,51,9,74,358.44795
201528322945,2,3,4,1,51,9,76,358.44795
201528322947,1,3,6,1,51,9,0,119.48265
201528322950,1,3,4,1,51,9,0,358.44795
201528322952,1,3,6,1,51,9,0,119.48265
201528322952,2,3,6,1,51,9,31,119.48265
201528322953,1,3,6,1,51,9,0,119.48265
201528322953,2,3,6,1,51,9,0,119.48265
201528322961,1,3,4,1,51,9,0,358.44795
201528322963,1,3,3,1,51,9,0,119.48265
201528322963,2,3,3,1,51,9,0,119.48265
201528322964,1,3,6,1,51,9,0,119.48265
201528322966,1,3,4,1,51,9,0,358.44795
201528322966,2,3,4,1,51,9,61,358.44795
201528322968,1,3,5,1,51,9,0,119.48265
201528322968,2,3,5,1,51,9,46,119.48265
201528322969,1,3,2,1,51,9,0,119.48265
201528322969,2,3,2,1,51,9,0,119.48265
201528322971,1,3,4,1,51,9,58,358.44795
201528322971,2,3,4,1,51,9,0,358.44795
201528322974,1,3,4,1,51,9,0,358.44795
201528322974,2,3,4,1,51,9,0,358.44795
201528322975,1,3,6,1,51,9,58,119.48265
201528322975,2,3,6,1,51,9,0,119.48265
201528322978,1,3,4,1,51,9,0,358.44795
201528322978,2,3,4,1,51,9,99,358.44795
201528322980,1,3,6,1,51,9,0,119.48265
201528322980,2,3,6,1,51,9,31,119.48265
201528322982,1,3,4,1,51,9,0,358.44795
201528322982,2,3,4,1,51,9,0,358.44795
201528322985,1,3,4,1,51,9,98,358.44795
201528322985,2,3,4,1,51,9,0,358.44795
201528322986,1,3,6,1,51,9,0,119.48265
201528322986,2,3,6,1,51,9,0,119.48265
201528322988,1,3,6,1,51,9,0,119.48265
201528322989,1,3,5,1,51,9,0,119.48265
201528322989,2,3,5,1,51,9,58,119.48265
201528322989,2,3,5,1,51,9,83,119.48265
201528322990,1,3,3,1,51,9,0,119.48265
201528322991,1,3,6,1,51,9,99,119.48265
201528322991,2,3,6,1,51,9,72,119.48265
201528322994,1,3,4,1,51,9,0,358.44795
201528322994,2,3,4,1,51,9,46,358.44795
201528322995,1,3,6,1,51,9,0,119.48265
201528322995,2,3,6,1,51,9,31,119.48265
201528322995,2,3,6,1,51,9,72,119.48265
201528322995,2,3,6,1,51,9,76,119.48265
201528322997,1,3,6,1,51,9,0,119.48265
201528322997,2,3,6,1,51,9,46,119.48265
201528322998,1,3,6,1,51,9,0,119.48265
201528322998,2,3,6,1,51,9,46,119.48265
201528323000,1,3,6,1,51,9,72,119.48265
201528323000,2,3,6,1,51,9,0,119.48265
201528323001,1,3,4,1,51,9,0,358.44795
201528323001,2,3,4,1,51,9,0,358.44795
201528323004,1,3,6,1,51,9,46,119.48265
201528323004,2,3,6,1,51,9,71,119.48265
201528323005,1,3,4,1,51,9,98,358.44795
201528323005,2,3,4,1,51,9,0,358.44795
201528323006,1,3,6,1,51,9,0,119.48265
201528323008,1,3,3,1,51,9,0,119.48265
201528323008,2,3,3,1,51,9,95,119.48265
201528323010,1,3,4,1,51,9,0,358.44795
201528323010,2,3,4,1,51,9,0,358.44795
201528323013,1,3,4,1,51,9,0,358.44795
201528323013,2,3,4,1,51,9,58,358.44795
201528323014,1,3,6,1,51,9,58,119.48265
201528323014,2,3,6,1,51,9,0,119.48265
201528323017,1,3,4,1,51,9,0,358.44795
201528323017,2,3,4,1,51,9,99,358.44795
201528323020,1,3,1,1,51,9,5,119.48265
201528323020,2,3,1,1,51,9,0,119.48265
201528323023,1,3,4,1,51,9,72,358.44795
201528323023,2,3,4,1,51,9,0,358.44795
201528323024,1,3,3,1,51,9,0,119.48265
201528323027,1,3,4,1,51,9,0,358.44795
201528323027,2,3,4,1,51,9,0,358.44795
201528323030,1,3,5,1,51,9,0,119.48265
201528323030,2,3,5,1,51,9,11,119.48265
201528323030,2,3,5,1,51,9,19,119.48265
201528323031,1,3,4,1,51,9,0,358.44795
201528323033,1,3,6,1,51,9,58,119.48265
201528323033,2,3,6,1,51,9,0,119.48265
201528323036,1,3,6,1,51,9,0,119.48265
201528323036,2,3,6,1,51,9,0,119.48265
201528323037,1,3,5,1,51,9,76,119.48265
201528323037,2,3,5,1,51,9,46,119.48265
201528323037,3,3,5,1,51,9,0,119.48265
201528323038,1,3,6,1,51,9,0,119.48265
201528323038,2,3,6,1,51,9,0,119.48265
201528323039,1,3,4,1,51,9,0,358.44795
201528323039,2,3,4,1,51,9,61,358.44795
201528323042,1,3,4,1,51,9,0,358.44795
201528323042,2,3,4,1,51,9,0,358.44795
201528323044,1,3,6,1,51,9,0,119.48265
201528323044,2,3,6,1,51,9,0,119.48265
201528323046,1,3,5,1,51,9,0,119.48265
201528323046,2,3,5,1,51,9,0,119.48265
201528323047,1,3,4,1,51,9,0,358.44795
201528323047,2,3,4,1,51,9,0,358.44795
201528323048,1,3,5,1,51,9,0,119.48265
201528323048,2,3,5,1,51,9,0,119.48265
201528323049,1,3,6,1,51,9,0,119.48265
201528323049,2,3,6,1,51,9,0,119.48265
201528323049,3,3,6,1,51,9,0,119.48265
201528323052,1,3,4,1,51,9,0,358.44795
201528323052,2,3,4,1,51,9,0,358.44795
201528323061,1,3,5,1,51,9,0,119.48265
201528323061,2,3,5,1,51,9,0,119.48265
201528323062,1,3,5,1,51,9,0,119.48265
201528323062,2,3,5,1,51,9,0,119.48265
201528323064,1,3,4,1,51,9,46,358.44795
201528323064,2,3,4,1,51,9,0,358.44795
201528323066,1,3,3,1,51,9,0,119.48265
201528323068,1,3,3,1,51,9,0,119.48265
201528323068,2,3,3,1,51,9,46,119.48265
201528323069,1,3,5,1,51,9,0,119.48265
201528323069,2,3,5,1,51,9,7,119.48265
201528323070,1,3,4,1,51,9,11,358.44795
201528323073,1,3,1,1,51,9,46,119.48265
201528323073,2,3,1,1,51,9,0,119.48265
201528323073,3,3,1,1,51,9,0,119.48265
201528323075,1,3,1,1,51,9,46,119.48265
201528323075,2,3,1,1,51,9,0,119.48265
201528323075,3,3,1,1,51,9,0,119.48265
201528323076,1,3,4,1,51,9,0,358.44795
201528323076,2,3,4,1,51,9,0,358.44795
201528323078,1,3,6,1,51,9,0,119.48265
201528323078,2,3,6,1,51,9,69,119.48265
201528323080,1,3,4,1,51,9,0,358.44795
201528323080,2,3,4,1,51,9,31,358.44795
201528323082,1,3,6,1,51,9,0,119.48265
201528323082,2,3,6,1,51,9,98,119.48265
201528323083,1,3,6,1,51,9,46,119.48265
201528323083,1,3,6,1,51,9,72,119.48265
201528323083,2,3,6,1,51,9,0,119.48265
201528323084,1,3,5,1,51,9,98,119.48265
201528323084,2,3,5,1,51,9,0,119.48265
201528323084,3,3,5,1,51,9,0,119.48265
201528323084,4,3,5,1,51,9,0,119.48265
201528323084,5,3,5,1,51,9,0,119.48265
201528323086,1,3,4,1,51,9,0,358.44795
201528323086,2,3,4,1,51,9,58,358.44795
201528323089,1,3,4,1,51,9,0,358.44795
201528323089,2,3,4,1,51,9,0,358.44795
201528323090,1,3,6,1,51,9,0,119.48265
201528323090,2,3,6,1,51,9,69,119.48265
201528323091,1,3,6,1,51,9,0,119.48265
201528323091,2,3,6,1,51,9,46,119.48265
201528323091,2,3,6,1,51,9,72,119.48265
201528323093,1,3,6,1,51,9,0,119.48265
201528323093,2,3,6,1,51,9,0,119.48265
201528323094,1,3,6,1,51,9,0,119.48265
201528323095,1,3,6,1,51,9,0,119.48265
201528323095,2,3,6,1,51,9,58,119.48265
201528323097,1,3,6,1,51,9,0,119.48265
201528323097,2,3,6,1,51,9,0,119.48265
201528323097,3,3,6,1,51,9,0,119.48265
201528323097,4,3,6,1,51,9,0,119.48265
201528323097,5,3,6,1,51,9,98,119.48265
201528323098,1,3,4,1,51,9,0,358.44795
201528323098,2,3,4,1,51,9,0,358.44795
201528323100,1,3,6,1,51,9,58,119.48265
201528323100,2,3,6,1,51,9,58,119.48265
201528323100,3,3,6,1,51,9,0,119.48265
201528323100,4,3,6,1,51,9,0,119.48265
201528323100,5,3,6,1,51,9,0,119.48265
201528323100,6,3,6,1,51,9,0,119.48265
201528323101,1,3,5,1,51,9,0,119.48265
201528323101,2,3,5,1,51,9,0,119.48265
201528323102,1,3,2,1,51,9,0,119.48265
201528323104,1,3,6,1,51,9,0,119.48265
201528323104,2,3,6,1,51,9,46,119.48265
201528323106,1,3,6,1,51,9,0,119.48265
201528323106,2,3,6,1,51,9,0,119.48265
201528323107,1,3,4,1,51,9,98,358.44795
201528323108,1,3,6,1,51,9,0,119.48265
201528323108,2,3,6,1,51,9,58,119.48265
201528323109,1,3,5,1,51,9,72,119.48265
201528323112,1,3,6,1,51,9,0,119.48265
201528323112,2,3,6,1,51,9,98,119.48265
201528323113,1,3,4,1,51,9,0,358.44795
201528323113,2,3,4,1,51,9,61,358.44795
201528323116,1,3,4,1,51,9,0,358.44795
201528323116,2,3,4,1,51,9,0,358.44795
201528323119,1,3,4,1,51,9,0,358.44795
201528323120,1,3,3,1,51,9,0,119.48265
201528323120,2,3,3,1,51,9,46,119.48265
201528323123,1,3,4,1,51,9,0,358.44795
201528323123,2,3,4,1,51,9,76,358.44795
201528323125,1,3,6,1,51,9,46,119.48265
201528323125,2,3,6,1,51,9,0,119.48265
201528323128,1,3,4,1,51,9,46,358.44795
201528323128,2,3,4,1,51,9,0,358.44795
201528323129,1,3,6,1,51,9,58,119.48265
201528323129,2,3,6,1,51,9,0,119.48265
201528323131,1,3,6,1,51,9,0,119.48265
201528323131,2,3,6,1,51,9,46,119.48265
201528323131,2,3,6,1,51,9,76,119.48265
201528323133,1,3,6,1,51,9,0,119.48265
201528323133,2,3,6,1,51,9,46,119.48265
201528323134,1,3,5,1,51,9,0,119.48265
201528323134,2,3,5,1,51,9,46,119.48265
201528323135,1,3,4,1,51,9,0,358.44795
201528323135,2,3,4,1,51,9,0,358.44795
201528323136,1,3,6,1,51,9,0,119.48265
201528323136,2,3,6,1,51,9,0,119.48265
201528323139,1,3,6,1,51,9,46,119.48265
201528323139,2,3,6,1,51,9,0,119.48265
201528323140,1,3,5,1,51,9,0,119.48265
201528323140,2,3,5,1,51,9,46,119.48265
201528323140,2,3,5,1,51,9,72,119.48265
201528323141,1,3,6,1,51,9,0,119.48265
201528323141,2,3,6,1,51,9,58,119.48265
201528323142,1,3,4,1,51,9,0,358.44795
201528323142,2,3,4,1,51,9,46,358.44795
201528323145,1,3,6,1,51,9,69,119.48265
201528323146,1,3,6,1,51,9,46,119.48265
201528323146,2,3,6,1,51,9,0,119.48265
201528323147,1,3,4,1,51,9,0,358.44795
201528323147,2,3,4,1,51,9,0,358.44795
201528323150,1,3,4,1,51,9,0,358.44795
201528323150,2,3,4,1,51,9,0,358.44795
201528323161,1,3,2,1,51,9,0,119.48265
201528323163,1,3,4,1,51,9,0,358.44795
201528323163,2,3,4,1,51,9,0,358.44795
201528323166,1,3,4,1,51,9,0,358.44795
201528323166,2,3,4,1,51,9,98,358.44795
201528323167,1,3,6,1,51,9,0,119.48265
201528323167,2,3,6,1,51,9,31,119.48265
201528323168,1,3,6,1,51,9,0,119.48265
201528323168,2,3,6,1,51,9,76,119.48265
201528323169,1,3,6,1,51,9,0,119.48265
201528323169,2,3,6,1,51,9,0,119.48265
201528323169,3,3,6,1,51,9,98,119.48265
201528323170,1,3,6,1,51,9,0,119.48265
201528323173,1,3,5,1,51,9,72,119.48265
201528323173,2,3,5,1,51,9,0,119.48265
201528323174,1,3,5,1,51,9,0,119.48265
201528323174,2,3,5,1,51,9,0,119.48265
201528323175,1,3,4,1,51,9,69,358.44795
201528323175,2,3,4,1,51,9,0,358.44795
201528323178,1,3,4,1,51,9,46,358.44795
201528323178,1,3,4,1,51,9,76,358.44795
201528323178,2,3,4,1,51,9,0,358.44795
201528323182,1,3,4,1,51,9,0,358.44795
201528323182,2,3,4,1,51,9,0,358.44795
201528323185,1,3,6,1,51,9,0,119.48265
201528323185,2,3,6,1,51,9,0,119.48265
201528323186,1,3,6,1,51,9,0,119.48265
201528323186,2,3,6,1,51,9,58,119.48265
201528323187,1,3,4,1,51,9,31,358.44795
201528323187,2,3,4,1,51,9,0,358.44795
201528323189,1,3,6,1,51,9,31,119.48265
201528323189,2,3,6,1,51,9,72,119.48265
201528323191,1,3,3,1,51,9,0,119.48265
201528323193,1,3,6,1,51,9,11,119.48265
201528323194,1,3,4,1,51,9,0,358.44795
201528323194,2,3,4,1,51,9,58,358.44795
201528323196,1,3,5,1,51,9,11,119.48265
201528323198,1,3,4,1,51,9,69,358.44795
201528323198,2,3,4,1,51,9,0,358.44795
201528323200,1,3,6,1,51,9,11,119.48265
201528323202,1,3,4,1,51,9,0,358.44795
201528323202,2,3,4,1,51,9,98,358.44795
201528323205,1,3,4,1,51,9,98,358.44795
201528323205,2,3,4,1,51,9,0,358.44795
201528323206,1,3,6,1,51,9,46,119.48265
201528323206,2,3,6,1,51,9,0,119.48265
201528323207,1,3,3,1,51,9,0,119.48265
201528323207,2,3,3,1,51,9,46,119.48265
201528323207,2,3,3,1,51,9,72,119.48265
201528323208,1,3,6,1,51,9,0,119.48265
201528323208,2,3,6,1,51,9,58,119.48265
201528323209,1,3,6,1,51,9,11,119.48265
201528323211,1,3,6,1,51,9,46,119.48265
201528323211,2,3,6,1,51,9,0,119.48265
201528323212,1,3,6,1,51,9,0,119.48265
201528323212,2,3,6,1,51,9,46,119.48265
201528323213,1,3,5,1,51,9,0,119.48265
201528323213,2,3,5,1,51,9,31,119.48265
201528323215,1,3,4,1,51,9,0,358.44795
201528323215,2,3,4,1,51,9,49,358.44795
201528323218,1,3,4,1,51,9,0,358.44795
201528323218,2,3,4,1,51,9,46,358.44795
201528323218,2,3,4,1,51,9,72,358.44795
201528323221,1,3,6,1,51,9,0,119.48265
201528323221,2,3,6,1,51,9,98,119.48265
201528323222,1,3,4,1,51,9,0,358.44795
201528323222,2,3,4,1,51,9,0,358.44795
201528323242,1,3,6,1,51,9,0,119.48265
201528323242,2,3,6,1,51,9,0,119.48265
201528323243,1,3,6,1,51,9,0,119.48265
201528323243,2,3,6,1,51,9,0,119.48265
201528323244,1,3,6,1,51,9,0,119.48265
201528323244,2,3,6,1,51,9,0,119.48265
201528323246,1,3,4,1,51,9,0,358.44795
201528323246,2,3,4,1,51,9,46,358.44795
201528323249,1,3,4,1,51,9,0,358.44795
201528323249,2,3,4,1,51,9,0,358.44795
201528323250,1,3,3,1,51,9,0,119.48265
201528323251,1,3,5,1,51,9,46,119.48265
201528323251,2,3,5,1,51,9,0,119.48265
201528323254,1,3,6,1,51,9,0,119.48265
201528323256,1,3,4,1,51,9,0,358.44795
201528323256,2,3,4,1,51,9,0,358.44795
201528323259,1,3,6,1,51,9,61,119.48265
201528323259,2,3,6,1,51,9,0,119.48265
201528323261,1,3,4,1,51,9,0,358.44795
201528323261,2,3,4,1,51,9,0,358.44795
201528323264,1,3,6,1,51,9,0,119.48265
201528323265,1,3,6,1,51,9,37,119.48265
201528323265,2,3,6,1,51,9,0,119.48265
201528323266,1,3,4,1,51,9,23,358.44795
201528323266,1,3,4,1,51,9,71,358.44795
201528323266,1,3,4,1,51,9,74,358.44795
201528323266,2,3,4,1,51,9,0,358.44795
201528323269,1,3,6,1,51,9,0,119.48265
201528323269,2,3,6,1,51,9,0,119.48265
201528323270,1,3,4,1,51,9,0,358.44795
201528323270,2,3,4,1,51,9,46,358.44795
201528323273,1,3,5,1,51,9,0,119.48265
201528323275,1,3,6,1,51,9,11,119.48265
201528323276,1,3,4,1,51,9,0,358.44795
201528323276,2,3,4,1,51,9,58,358.44795
201528323277,1,3,6,1,51,9,0,119.48265
201528323277,2,3,6,1,51,9,0,119.48265
201528323280,1,3,6,1,51,9,0,119.48265
201528323280,2,3,6,1,51,9,11,119.48265
201528323281,1,3,4,1,51,9,0,358.44795
201528323281,2,3,4,1,51,9,0,358.44795
201528323284,1,3,4,1,51,9,46,358.44795
201528323284,2,3,4,1,51,9,0,358.44795
201528323287,1,3,4,1,51,9,0,358.44795
201528323287,2,3,4,1,51,9,0,358.44795
201528323288,1,3,2,1,51,9,11,119.48265
201528323288,2,3,2,1,51,9,0,119.48265
201528323291,1,3,5,1,51,9,0,119.48265
201528323291,2,3,5,1,51,9,0,119.48265
201528323291,3,3,5,1,51,9,0,119.48265
201528323292,1,3,4,1,51,9,0,358.44795
201528323292,2,3,4,1,51,9,0,358.44795
201528323294,1,3,6,1,51,9,46,119.48265
201528323294,2,3,6,1,51,9,0,119.48265
201528323296,1,3,4,1,51,9,0,358.44795
201528323296,2,3,4,1,51,9,0,358.44795
201528323299,1,3,4,1,51,9,71,358.44795
201528323303,1,3,4,1,51,9,46,358.44795
201528323303,2,3,4,1,51,9,0,358.44795
201528323305,1,3,5,1,51,9,0,119.48265
201528323305,2,3,5,1,51,9,0,119.48265
201528323305,3,3,5,1,51,9,0,119.48265
201528323307,1,3,4,1,51,9,46,358.44795
201528323307,2,3,4,1,51,9,0,358.44795
201528323310,1,3,4,1,51,9,0,358.44795
201528323310,2,3,4,1,51,9,0,358.44795
201528323314,1,3,4,1,51,9,0,358.44795
201528323316,1,3,6,1,51,9,46,119.48265
201528323316,2,3,6,1,51,9,0,119.48265
201528323318,1,3,6,1,51,9,58,119.48265
201528323318,1,3,6,1,51,9,71,119.48265
201528323318,2,3,6,1,51,9,0,119.48265
201528323319,1,3,5,1,51,9,0,119.48265
201528323319,2,3,5,1,51,9,0,119.48265
201528323319,3,3,5,1,51,9,11,119.48265
201528323320,1,3,1,1,51,9,46,119.48265
201528323320,2,3,1,1,51,9,0,119.48265
201528323321,1,3,4,1,51,9,0,358.44795
201528323321,2,3,4,1,51,9,58,358.44795
201528323325,1,3,4,1,51,9,0,358.44795
201528323325,2,3,4,1,51,9,0,358.44795
201528323326,1,3,6,1,51,9,69,119.48265
201528323326,2,3,6,1,51,9,0,119.48265
201528323329,1,3,4,1,51,9,0,358.44795
201528323329,2,3,4,1,51,9,0,358.44795
201528323330,1,3,6,1,51,9,0,119.48265
201528323331,1,3,6,1,51,9,0,119.48265
201528323331,2,3,6,1,51,9,46,119.48265
201528323331,2,3,6,1,51,9,72,119.48265
201528323331,2,3,6,1,51,9,76,119.48265
201528323334,1,3,5,1,51,9,0,119.48265
201528323334,2,3,5,1,51,9,46,119.48265
201528323335,1,3,4,1,51,9,0,358.44795
201528323337,1,3,5,1,51,9,69,119.48265
201528323337,2,3,5,1,51,9,0,119.48265
201528323337,3,3,5,1,51,9,0,119.48265
201528323338,1,3,5,1,51,9,0,119.48265
201528323338,2,3,5,1,51,9,58,119.48265
201528323340,1,3,4,1,51,9,0,358.44795
201528323340,2,3,4,1,51,9,98,358.44795
201528323342,1,3,6,1,51,9,98,119.48265
201528323343,1,3,6,1,51,9,0,119.48265
201528323343,2,3,6,1,51,9,61,119.48265
201528323345,1,3,4,1,51,9,0,358.44795
201528323345,2,3,4,1,51,9,0,358.44795
201528323347,1,3,3,1,51,9,99,119.48265
201528323349,1,3,5,1,51,9,42,119.48265
201528323349,1,3,5,1,51,9,72,119.48265
201528323349,2,3,5,1,51,9,0,119.48265
201528323350,1,3,6,1,51,9,0,119.48265
201528323350,2,3,6,1,51,9,58,119.48265
201528323351,1,3,4,1,51,9,0,358.44795
201528323351,2,3,4,1,51,9,0,358.44795
201528323353,1,3,6,1,51,9,0,119.48265
201528323355,1,3,6,1,51,9,0,119.48265
201528323355,2,3,6,1,51,9,0,119.48265
201528323355,3,3,6,1,51,9,58,119.48265
201528323356,1,3,4,1,51,9,0,358.44795
201528323356,2,3,4,1,51,9,46,358.44795
201528323358,1,3,6,1,51,9,98,119.48265
201528323358,2,3,6,1,51,9,0,119.48265
201528323358,3,3,6,1,51,9,0,119.48265
201528323360,1,3,4,1,51,9,0,358.44795
201528323361,1,3,5,1,51,9,99,119.48265
201528323361,2,3,5,1,51,9,0,119.48265
201528323364,1,3,4,1,51,9,0,358.44795
201528323364,2,3,4,1,51,9,0,358.44795
201528323366,1,3,3,1,51,9,0,119.48265
201528323366,2,3,3,1,51,9,0,119.48265
201528323368,1,3,1,1,51,9,0,119.48265
201528323369,1,3,4,1,51,9,0,358.44795
201528323369,2,3,4,1,51,9,46,358.44795
201528323369,3,3,4,1,51,9,0,358.44795
201528323370,1,3,6,1,51,9,0,119.48265
201528323371,1,3,3,1,51,9,0,119.48265
201528323371,3,3,3,1,51,9,49,119.48265
201528323371,3,3,3,1,51,9,83,119.48265
201528323372,1,3,6,1,51,9,5,119.48265
201528323372,1,3,6,1,51,9,72,119.48265
201528323372,1,3,6,1,51,9,76,119.48265
201528323372,1,3,6,1,51,9,98,119.48265
201528323375,1,3,4,1,51,9,0,358.44795
201528323375,2,3,4,1,51,9,46,358.44795
201528323377,1,3,6,1,51,9,0,119.48265
201528323379,1,3,4,1,51,9,98,358.44795
201528323379,2,3,4,1,51,9,0,358.44795
201528323381,1,3,3,1,51,9,0,119.48265
201528323383,1,3,2,1,51,9,0,119.48265
201528323383,2,3,2,1,51,9,0,119.48265
201528323384,1,3,6,1,51,9,58,119.48265
201528323384,1,3,6,1,51,9,72,119.48265
201528323384,1,3,6,1,51,9,76,119.48265
201528323384,2,3,6,1,51,9,0,119.48265
201528323385,1,3,4,1,51,9,0,358.44795
201528323385,2,3,4,1,51,9,58,358.44795
201528323400,1,3,6,1,51,9,31,119.48265
201528323400,2,3,6,1,51,9,0,119.48265
201528323401,1,3,4,1,51,9,0,358.44795
201528323401,2,3,4,1,51,9,0,358.44795
201528323402,1,3,6,1,51,9,11,119.48265
201528323405,1,3,4,1,51,9,0,358.44795
201528323405,2,3,4,1,51,9,46,358.44795
201528323405,2,3,4,1,51,9,71,358.44795
201528323405,2,3,4,1,51,9,76,358.44795
201528323407,1,3,2,1,51,9,0,119.48265
201528323407,2,3,2,1,51,9,58,119.48265
201528323410,1,3,4,1,51,9,0,358.44795
201528323410,2,3,4,1,51,9,58,358.44795
201528323413,1,3,6,1,51,9,0,119.48265
201528323413,2,3,6,1,51,9,46,119.48265
201528323414,1,3,4,1,51,9,0,358.44795
201528323414,2,3,4,1,51,9,61,358.44795
201528323417,1,3,4,1,51,9,0,358.44795
201528323417,2,3,4,1,51,9,0,358.44795
201528323421,1,3,4,1,51,9,46,358.44795
201528323421,2,3,4,1,51,9,0,358.44795
201528323424,1,3,6,1,51,9,0,119.48265
201528323424,2,3,6,1,51,9,11,119.48265
201528323425,1,3,6,1,51,9,0,119.48265
201528323425,2,3,6,1,51,9,31,119.48265
201528323427,1,3,5,1,51,9,72,119.48265
201528323427,2,3,5,1,51,9,46,119.48265
201528323427,2,3,5,1,51,9,72,119.48265
201528323428,1,3,4,1,51,9,58,358.44795
201528323428,2,3,4,1,51,9,0,358.44795
201528323432,1,3,6,1,51,9,0,119.48265
201528323432,2,3,6,1,51,9,0,119.48265
201528323433,1,3,5,1,51,9,31,119.48265
201528323433,2,3,5,1,51,9,0,119.48265
201528323434,1,3,4,1,51,9,46,358.44795
201528323434,2,3,4,1,51,9,72,358.44795
201528323437,1,3,6,1,51,9,46,119.48265
201528323437,2,3,6,1,51,9,0,119.48265
201528323439,1,3,5,1,51,9,0,119.48265
201528323439,2,3,5,1,51,9,46,119.48265
201528323440,1,3,4,1,51,9,0,358.44795
201528323440,2,3,4,1,51,9,76,358.44795
201528323440,2,3,4,1,51,9,99,358.44795
201528323442,1,3,6,1,51,9,0,119.48265
201528323442,2,3,6,1,51,9,58,119.48265
201528323443,1,3,6,1,51,9,8,119.48265
201528323443,1,3,6,1,51,9,11,119.48265
201528323443,1,3,6,1,51,9,71,119.48265
201528323445,1,3,4,1,51,9,0,358.44795
201528323445,2,3,4,1,51,9,0,358.44795
201528323448,1,3,6,1,51,9,0,119.48265
201528323448,2,3,6,1,51,9,0,119.48265
201528323449,1,3,4,1,51,9,0,358.44795
201528323449,2,3,4,1,51,9,0,358.44795
201528323449,3,3,4,1,51,9,58,358.44795
201528323449,3,3,4,1,51,9,76,358.44795
201528323450,1,3,5,1,51,9,98,119.48265
201528323450,2,3,5,1,51,9,0,119.48265
201528323451,1,3,6,1,51,9,0,119.48265
201528323451,2,3,6,1,51,9,0,119.48265
201528323454,1,3,4,1,51,9,0,358.44795
201528323454,2,3,4,1,51,9,0,358.44795
201528323455,1,3,6,1,51,9,0,119.48265
201528323455,2,3,6,1,51,9,11,119.48265
